INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I172022655,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,388,,2017-03-23 09:15:00,2017,3,Thursday,9,Part One,PATTERSON ST,42.27875101,-71.06509431,"(42.27875101, -71.06509431)"
I172022635,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,460,,2017-03-23 05:05:00,2017,3,Thursday,5,Part One,COLUMBIA RD,42.30577465,-71.07948006,"(42.30577465, -71.07948006)"
I172022550,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,467,,2017-03-22 20:34:00,2017,3,Wednesday,20,Part One,WELLINGTON HILL ST,42.28464725,-71.09473285,"(42.28464725, -71.09473285)"
I172022467,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,522,,2017-03-06 15:00:00,2017,3,Monday,15,Part One,EASTON AVE,42.24999342,-71.12344849,"(42.24999342, -71.12344849)"
I172022413,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A15,900,,2017-03-17 08:00:00,2017,3,Friday,8,Part One,WALFORD WAY,42.37840325,-71.05729035,"(42.37840325, -71.05729035)"
I172022383,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,356,,2017-03-22 11:28:22,2017,3,Wednesday,11,Part One,CHARLES ST,42.29990887,-71.06424768,"(42.29990887, -71.06424768)"
I172022287,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B2,327,,2017-03-22 01:43:00,2017,3,Wednesday,1,Part One,HOWARD AVE,42.31468252,-71.07527119,"(42.31468252, -71.07527119)"
I172022247,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,222,,2017-03-21 10:30:00,2017,3,Tuesday,10,Part One,E SECOND ST,42.33727868,-71.03809649,"(42.33727868, -71.03809649)"
I172022214,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,619,,2017-03-21 18:41:00,2017,3,Tuesday,18,Part One,BURBANK ST,42.34447409,-71.08889326,"(42.34447409, -71.08889326)"
I172022056,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,D4,273,,2017-03-21 05:25:00,2017,3,Tuesday,5,Part One,WASHINGTON ST,42.33543510,-71.07840204,"(42.33543510, -71.07840204)"
I172022017,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,145,,2017-03-21 00:00:00,2017,3,Tuesday,0,Part One,BLACKWOOD ST,42.34296464,-71.08244713,"(42.34296464, -71.08244713)"
I172021971,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,469,,2017-03-21 06:14:00,2017,3,Tuesday,6,Part One,BLUE HILL AVE,42.27567917,-71.09363988,"(42.27567917, -71.09363988)"
I172021781,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,450,,2017-03-20 14:51:00,2017,3,Monday,14,Part One,DUNLAP ST,42.29281079,-71.07327594,"(42.29281079, -71.07327594)"
I172021776,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,355,,2017-03-20 14:55:00,2017,3,Monday,14,Part One,GIBSON ST,42.29807163,-71.05771622,"(42.29807163, -71.05771622)"
I172021697,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,303,,2017-03-20 11:13:00,2017,3,Monday,11,Part One,BRAGDON ST,42.31888243,-71.09929423,"(42.31888243, -71.09929423)"
I172021689,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,220,,2017-03-20 11:30:00,2017,3,Monday,11,Part One,TELEGRAPH ST,42.33294507,-71.04863673,"(42.33294507, -71.04863673)"
I172021654,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,132,,2017-03-16 16:00:00,2017,3,Thursday,16,Part One,COMMONWEALTH AVE,42.35233187,-71.07723993,"(42.35233187, -71.07723993)"
I172021556,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,224,,2017-03-19 21:54:00,2017,3,Sunday,21,Part One,E THIRD ST,42.33661021,-71.02871443,"(42.33661021, -71.02871443)"
I172021508,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,811,,2017-03-18 19:00:00,2017,3,Saturday,19,Part One,HOLMES ST,42.36175678,-71.13215014,"(42.36175678, -71.13215014)"
I172021381,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D14,815,,2017-03-18 20:00:00,2017,3,Saturday,20,Part One,FRANKLIN ST,42.36080869,-71.13197749,"(42.36080869, -71.13197749)"
I172021234,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,267,,2017-03-18 17:09:00,2017,3,Saturday,17,Part One,MOUNT PLEASANT AVE,42.32491307,-71.07677170,"(42.32491307, -71.07677170)"
I172021205,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,259,,2017-03-18 16:48:00,2017,3,Saturday,16,Part One,ALEXANDER ST,42.31825462,-71.06930940,"(42.31825462, -71.06930940)"
I172021177,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,334,,2017-02-27 06:00:00,2017,2,Monday,6,Part One,HANCOCK ST,42.31223006,-71.06391367,"(42.31223006, -71.06391367)"
I172021030,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,584,,2017-03-17 20:45:00,2017,3,Friday,20,Part One,FISHER AVE,42.32756936,-71.10181691,"(42.32756936, -71.10181691)"
I172021007,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,639,,2017-03-17 08:00:00,2017,3,Friday,8,Part One,ROCKVIEW ST,42.31452385,-71.10991222,"(42.31452385, -71.10991222)"
I172020930,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,561,,2017-03-17 07:00:00,2017,3,Friday,7,Part One,FLORENCE ST,42.28709934,-71.12125342,"(42.28709934, -71.12125342)"
I172020485,00561,Other Burglary,BURGLARY - OTHER - ATTEMPT,E5,710,,2017-03-15 17:30:00,2017,3,Wednesday,17,Part One,WILLET ST,42.26909027,-71.15012366,"(42.26909027, -71.15012366)"
I172020469,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,D4,134,,2017-03-16 03:39:00,2017,3,Thursday,3,Part One,NEWBURY ST,42.35237073,-71.07227173,"(42.35237073, -71.07227173)"
I172020340,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,332,,2017-03-15 15:26:00,2017,3,Wednesday,15,Part One,GLEN ST,42.31250694,-71.06680949,"(42.31250694, -71.06680949)"
I172020306,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,335,,2017-03-15 13:52:00,2017,3,Wednesday,13,Part One,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)"
I172020264,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,E13,508,,2017-03-15 00:00:00,2017,3,Wednesday,0,Part One,HYDE PARK AVE,42.29445757,-71.11709791,"(42.29445757, -71.11709791)"
I172020258,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,437,,2017-03-15 11:33:00,2017,3,Wednesday,11,Part One,DARLINGTON ST,42.28927826,-71.07581493,"(42.28927826, -71.07581493)"
I172020255,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,459,,2017-03-15 11:04:00,2017,3,Wednesday,11,Part One,FENELON ST,42.30349827,-71.07937537,"(42.30349827, -71.07937537)"
I172020190,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,230,,2017-03-14 23:37:00,2017,3,Tuesday,23,Part One,E SEVENTH ST,42.33224641,-71.03829918,"(42.33224641, -71.03829918)"
I172020103,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,151,,2017-03-14 07:15:00,2017,3,Tuesday,7,Part One,APPLETON ST,42.34596339,-71.07166712,"(42.34596339, -71.07166712)"
I172020086,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,B3,476,,2017-03-14 13:04:00,2017,3,Tuesday,13,Part One,BLUE HILL AVE,42.27143627,-71.09375331,"(42.27143627, -71.09375331)"
I172020082,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,193,,2017-03-14 13:49:00,2017,3,Tuesday,13,Part One,DORCHESTER ST,42.33025300,-71.05559939,"(42.33025300, -71.05559939)"
I172020019,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,202,,2017-03-14 02:30:00,2017,3,Tuesday,2,Part One,W SECOND ST,42.34163892,-71.05156725,"(42.34163892, -71.05156725)"
I172019994,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,A15,46,,2017-03-13 21:45:00,2017,3,Monday,21,Part One,BELMONT ST,42.38132613,-71.06528357,"(42.38132613, -71.06528357)"
I172019962,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,570,,2017-03-13 21:44:00,2017,3,Monday,21,Part One,ROSSMORE RD,42.30347577,-71.10531548,"(42.30347577, -71.10531548)"
I172019926,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,D4,145,,2017-03-10 19:00:00,2017,3,Friday,19,Part One,HUNTINGTON AVE,42.34341962,-71.08395600,"(42.34341962, -71.08395600)"
I172019870,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,607,,2017-03-13 15:31:00,2017,3,Monday,15,Part One,KENNEY ST,42.32458344,-71.10947538,"(42.32458344, -71.10947538)"
I172019826,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,404,,2017-03-13 12:31:00,2017,3,Monday,12,Part One,DORCHESTER AVE,42.27673598,-71.06683537,"(42.27673598, -71.06683537)"
I172019775,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,476,,2017-03-13 12:05:00,2017,3,Monday,12,Part One,REGIS RD,42.27170118,-71.09420864,"(42.27170118, -71.09420864)"
I172019647,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,76,,2017-03-11 23:09:00,2017,3,Saturday,23,Part One,CANAL ST,42.36394509,-71.05942841,"(42.36394509, -71.05942841)"
I172019629,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,695,,2017-03-12 06:30:00,2017,3,Sunday,6,Part One,COREY ST,42.28652495,-71.15515772,"(42.28652495, -71.15515772)"
I172019629,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,E5,695,,2017-03-12 06:30:00,2017,3,Sunday,6,Part One,COREY ST,42.28652495,-71.15515772,"(42.28652495, -71.15515772)"
I172019558,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E18,516,,2017-03-12 00:00:00,2017,3,Sunday,0,Part One,FAIRMOUNT AVE,42.25001483,-71.11563053,"(42.25001483, -71.11563053)"
I172019525,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,316,,2017-03-12 11:02:00,2017,3,Sunday,11,Part One,SEAVER ST,42.31275031,-71.09388736,"(42.31275031, -71.09388736)"
I172019461,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,578,,2017-03-11 18:30:00,2017,3,Saturday,18,Part One,SHERIDAN ST,42.32197670,-71.10908316,"(42.32197670, -71.10908316)"
I172019407,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E5,563,,2017-03-11 12:00:00,2017,3,Saturday,12,Part One,BRADEEN ST,42.29023297,-71.12015968,"(42.29023297, -71.12015968)"
I172019355,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,434,,2017-03-11 15:33:00,2017,3,Saturday,15,Part One,NORFOLK ST,42.28406220,-71.08170839,"(42.28406220, -71.08170839)"
I172019112,00560,Other Burglary,BURGLARY - OTHER - FORCE,C6, ,,2017-03-09 19:30:00,2017,3,Thursday,19,Part One,JAMES O'NEILL,-1.00000000,-1.00000000,"(-1.00000000, -1.00000000)"
I172019093,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A1,66,,2017-03-10 14:30:00,2017,3,Friday,14,Part One,REVERE ST,42.35949564,-71.06950788,"(42.35949564, -71.06950788)"
I172019050,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,D14,794,,2017-03-10 12:59:00,2017,3,Friday,12,Part One,ALLSTON ST,42.35279529,-71.13475583,"(42.35279529, -71.13475583)"
I172019020,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D14,799,,2017-03-10 11:46:00,2017,3,Friday,11,Part One,WADSWORTH ST,42.35514790,-71.12674488,"(42.35514790, -71.12674488)"
I172018952,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C11,455,,2017-03-10 05:16:00,2017,3,Friday,5,Part One,WASHINGTON ST,42.30144714,-71.07681348,"(42.30144714, -71.07681348)"
I172018834,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,466,,2017-03-09 17:13:00,2017,3,Thursday,17,Part One,GOODALE RD,42.28362830,-71.09349553,"(42.28362830, -71.09349553)"
I172018824,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,336,,2017-03-09 15:55:00,2017,3,Thursday,15,Part One,NORTON ST,42.30656095,-71.06993824,"(42.30656095, -71.06993824)"
I172018816,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,564,,2017-03-09 15:43:00,2017,3,Thursday,15,Part One,COLGATE RD,42.29369948,-71.12152026,"(42.29369948, -71.12152026)"
I172018793,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E18,537,,2017-03-09 08:00:00,2017,3,Thursday,8,Part One,RALDNE RD,42.25585722,-71.14116644,"(42.25585722, -71.14116644)"
I172018770,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E5,685,,2017-03-09 14:06:00,2017,3,Thursday,14,Part One,WASHINGTON ST,42.27581799,-71.13991259,"(42.27581799, -71.13991259)"
I172018698,00541,Commercial Burglary,BURGLARY - COMMERICAL - ATTEMPT,B3,426,,2017-03-08 20:30:00,2017,3,Wednesday,20,Part One,BLUE HILL AVE,42.26820198,-71.09367344,"(42.26820198, -71.09367344)"
I172018665,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,B2,311,,2017-03-09 09:10:00,2017,3,Thursday,9,Part One,SAVIN ST,42.31719004,-71.08167267,"(42.31719004, -71.08167267)"
I172018613,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,213,,2017-03-08 23:00:00,2017,3,Wednesday,23,Part One,W BROADWAY,42.33731438,-71.04852327,"(42.33731438, -71.04852327)"
I172018573,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A15,900,,2017-03-08 20:41:00,2017,3,Wednesday,20,Part One,COREY ST,42.37811572,-71.05611385,"(42.37811572, -71.05611385)"
I172018561,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,627,,2017-03-08 18:29:00,2017,3,Wednesday,18,Part One,BOYLSTON ST,42.34361340,-71.10130276,"(42.34361340, -71.10130276)"
I172018530,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,C6,222,,2017-03-08 17:11:00,2017,3,Wednesday,17,Part One,E FIRST ST,42.33816373,-71.03445741,"(42.33816373, -71.03445741)"
I172018468,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,25,,2017-03-08 13:38:00,2017,3,Wednesday,13,Part One,W EAGLE ST,42.38135785,-71.03768163,"(42.38135785, -71.03768163)"
I172018452,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,388,,2017-03-08 10:30:00,2017,3,Wednesday,10,Part One,DORCHESTER AVE,42.27839920,-71.06636305,"(42.27839920, -71.06636305)"
I172018393,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E18,487,,2017-02-24 09:00:00,2017,2,Friday,9,Part One,RIVER ST,42.26352306,-71.10578562,"(42.26352306, -71.10578562)"
I172018236,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A1,954,,2017-03-07 17:26:00,2017,3,Tuesday,17,Part One,COMMERCIAL ST,42.36292397,-71.05180207,"(42.36292397, -71.05180207)"
I172018211,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,460,,2017-03-07 07:30:00,2017,3,Tuesday,7,Part One,GENEVA AVE,42.30574716,-71.07779902,"(42.30574716, -71.07779902)"
I172018042,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,66,,2017-03-07 03:38:00,2017,3,Tuesday,3,Part One,CHARLES ST,42.36107977,-71.07065962,"(42.36107977, -71.07065962)"
I172018029,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,A15,41,,2017-03-06 22:49:00,2017,3,Monday,22,Part One,NEAREN ROW,42.37679849,-71.05895606,"(42.37679849, -71.05895606)"
I172018000,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,824,,2017-03-06 20:04:00,2017,3,Monday,20,Part One,PUTNAM ST,42.37977784,-71.03299838,"(42.37977784, -71.03299838)"
I172017915,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,22,,2017-03-06 11:00:00,2017,3,Monday,11,Part One,LONDON ST,42.37524516,-71.03674311,"(42.37524516, -71.03674311)"
I172017897,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E18,518,,2017-03-06 14:49:00,2017,3,Monday,14,Part One,DANA AVE,42.24725578,-71.11958581,"(42.24725578, -71.11958581)"
I172017885,00542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,E18,545,,2017-03-06 14:02:00,2017,3,Monday,14,Part One,WEST ST,42.26777705,-71.13099281,"(42.26777705, -71.13099281)"
I172017810,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,358,,2017-03-01 00:00:00,2017,3,Wednesday,0,Part One,WALDECK ST,42.29881968,-71.06570084,"(42.29881968, -71.06570084)"
I172017802,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,349,,2017-03-04 18:00:00,2017,3,Saturday,18,Part One,DORCHESTER AVE,42.30254239,-71.05956690,"(42.30254239, -71.05956690)"
I172017746,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,257,,2017-03-05 23:11:00,2017,3,Sunday,23,Part One,HANCOCK ST,42.31319382,-71.06500833,"(42.31319382, -71.06500833)"
I172017712,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B3,565,,2017-03-05 19:46:00,2017,3,Sunday,19,Part One,SENATOR BOLLING CIR,42.28913147,-71.09293028,"(42.28913147, -71.09293028)"
I172017609,00562,Other Burglary,BURGLARY - OTHER - NO FORCE,A1,101,,2017-03-05 03:54:00,2017,3,Sunday,3,Part One,BROAD ST,42.35755601,-71.05299156,"(42.35755601, -71.05299156)"
I172017609,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A1,101,,2017-03-05 03:54:00,2017,3,Sunday,3,Part One,BROAD ST,42.35755601,-71.05299156,"(42.35755601, -71.05299156)"
I172017609,00560,Other Burglary,BURGLARY - OTHER - FORCE,A1,101,,2017-03-05 03:54:00,2017,3,Sunday,3,Part One,BROAD ST,42.35755601,-71.05299156,"(42.35755601, -71.05299156)"
I172017391,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,432,,2017-03-04 12:16:00,2017,3,Saturday,12,Part One,JONES AVE,42.28622643,-71.08378254,"(42.28622643, -71.08378254)"
I172017295,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,373,,2017-02-25 21:00:00,2017,2,Saturday,21,Part One,WILLIAM T MORRISSEY BLVD,42.29258323,-71.04776198,"(42.29258323, -71.04776198)"
I172017255,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,460,,2017-03-03 17:27:00,2017,3,Friday,17,Part One,WASHINGTON ST,42.30422176,-71.07918459,"(42.30422176, -71.07918459)"
I172017045,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,913,,2017-03-03 06:42:00,2017,3,Friday,6,Part One,SOUTH POINT DR,42.31759266,-71.04000118,"(42.31759266, -71.04000118)"
I172016891,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,E13,912,,2017-03-02 16:11:00,2017,3,Thursday,16,Part One,CENTRE ST,42.32287413,-71.10155354,"(42.32287413, -71.10155354)"
I172016874,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,375,,2017-03-02 14:20:00,2017,3,Thursday,14,Part One,REDFIELD ST,42.28637166,-71.04340308,"(42.28637166, -71.04340308)"
I172016870,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A7,21,,2017-03-02 13:54:00,2017,3,Thursday,13,Part One,MORRIS ST,42.37546382,-71.03320819,"(42.37546382, -71.03320819)"
I172016856,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,273,,2017-03-02 09:00:00,2017,3,Thursday,9,Part One,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)"
I172016769,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,340,,2017-03-01 11:30:00,2017,3,Wednesday,11,Part One,HAMILTON ST,42.30500848,-71.06606441,"(42.30500848, -71.06606441)"
I172016733,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,C11,358,,2017-03-02 00:43:00,2017,3,Thursday,0,Part One,WASHINGTON ST,42.29569680,-71.07214055,"(42.29569680, -71.07214055)"
I172016650,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,426,,2017-03-01 07:00:00,2017,3,Wednesday,7,Part One,RIVER ST,42.26956689,-71.09075049,"(42.26956689, -71.09075049)"
I172016617,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C11,342,,2017-03-01 07:50:00,2017,3,Wednesday,7,Part One,BOWDOIN ST,42.30369670,-71.07104897,"(42.30369670, -71.07104897)"
I172016599,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,178,,2017-03-01 16:25:00,2017,3,Wednesday,16,Part One,MASSACHUSETTS AVE,42.32856401,-71.06835343,"(42.32856401, -71.06835343)"
I172016559,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,254,,2017-03-01 13:20:00,2017,3,Wednesday,13,Part One,SAVIN HILL AVE,42.31292775,-71.05662311,"(42.31292775, -71.05662311)"
I172016409,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,A1,86,,2017-03-01 05:40:00,2017,3,Wednesday,5,Part One,WIGET ST,42.36400750,-71.05616211,"(42.36400750, -71.05616211)"
I172016382,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C6,219,,2017-02-28 22:50:00,2017,2,Tuesday,22,Part One,MERCER ST,42.33223641,-71.04900521,"(42.33223641, -71.04900521)"
I172016341,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,640,,2017-02-28 19:21:00,2017,2,Tuesday,19,Part One,CHESTNUT AVE,42.31338139,-71.10894511,"(42.31338139, -71.10894511)"
I172016272,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,A15,40,,2017-02-28 08:30:00,2017,2,Tuesday,8,Part One,WINTHROP ST,42.37398046,-71.06123310,"(42.37398046, -71.06123310)"
I172016203,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,C6,191,,2017-02-28 12:07:00,2017,2,Tuesday,12,Part One,DORCHESTER AVE,42.32829858,-71.05691804,"(42.32829858, -71.05691804)"
I172016050,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,303,,2017-02-27 07:00:00,2017,2,Monday,7,Part One,ERNST ST,42.31832089,-71.09934810,"(42.31832089, -71.09934810)"
I172016045,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,307,,2017-02-27 17:27:00,2017,2,Monday,17,Part One,WALNUT PARK,42.31451479,-71.09470820,"(42.31451479, -71.09470820)"
I172016024,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,285,,2017-02-27 13:30:00,2017,2,Monday,13,Part One,NORTHAMPTON ST,42.33943469,-71.08179765,"(42.33943469, -71.08179765)"
I172016020,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,E13,303,,2017-02-27 11:15:00,2017,2,Monday,11,Part One,W WALNUT PARK,42.31774803,-71.09951749,"(42.31774803, -71.09951749)"
I172016017,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D4,164,,2017-02-27 12:00:00,2017,2,Monday,12,Part One,WALTHAM ST,42.34123771,-71.06827542,"(42.34123771, -71.06827542)"
I172015949,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,170,,2017-02-25 01:00:00,2017,2,Saturday,1,Part One,WORCESTER ST,42.33805954,-71.07636952,"(42.33805954, -71.07636952)"
I172015905,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,316,,2017-02-27 12:28:00,2017,2,Monday,12,Part One,RUTHVEN ST,42.31410481,-71.09291975,"(42.31410481, -71.09291975)"
I172015901,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,757,,2017-02-27 11:38:00,2017,2,Monday,11,Part One,NEWTON ST,42.35605899,-71.16814844,"(42.35605899, -71.16814844)"
I172015896,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,337,,2017-02-24 15:30:00,2017,2,Friday,15,Part One,OLNEY ST,42.30546546,-71.07284752,"(42.30546546, -71.07284752)"
I172015816,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,316,,2017-02-26 18:00:00,2017,2,Sunday,18,Part One,WALDECK ST,42.29881968,-71.06570084,"(42.29881968, -71.06570084)"
I172015806,00540,Commercial Burglary,BURGLARY - COMMERICAL - FORCE,A1,61,,2017-02-27 00:00:00,2017,2,Monday,0,Part One,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546, -71.06135413)"
I172015766,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,804,,2017-02-26 19:00:00,2017,2,Sunday,19,Part One,N BEACON ST,42.35393844,-71.14015780,"(42.35393844, -71.14015780)"
I172015765,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D14,803,,2017-02-26 22:00:00,2017,2,Sunday,22,Part One,BLAINE ST,42.35601649,-71.13776421,"(42.35601649, -71.13776421)"
I172015639,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,620,,2017-02-19 12:00:00,2017,2,Sunday,12,Part One,HEMENWAY ST,42.34466386,-71.08971758,"(42.34466386, -71.08971758)"
I172015636,00522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,338,,2017-02-24 23:00:00,2017,2,Friday,23,Part One,NAVILLUS TER,42.30998781,-71.06213111,"(42.30998781, -71.06213111)"
I172015589,00520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,D14,803,,2017-02-24 23:00:00,2017,2,Friday,23,Part One,CAMBRIDGE ST,42.35468361,-71.13474620,"(42.35468361, -71.13474620)"
I172015512,00521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,157,,2017-02-25 21:45:00,2017,2,Saturday,21,Part One,W NEWTON ST,42.34063708,-71.07572281,"(42.34063708, -71.07572281)"
