INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182038093,00724,Auto Theft,AUTO THEFT,B3,417,,2018-05-19 00:00:00,2018,5,Saturday,0,Part One,MORA ST,42.28208198,-71.07364875,"(42.28208198, -71.07364875)"
I182038009,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,619,,2018-05-18 23:05:00,2018,5,Friday,23,Other,WESTLAND AVE,42.34338034,-71.08627921,"(42.34338034, -71.08627921)"
I182038004,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,402,,2018-05-18 22:39:00,2018,5,Friday,22,Other,BAILEY ST,42.28301952,-71.07138014,"(42.28301952, -71.07138014)"
I182037985,00724,Auto Theft,AUTO THEFT,E18,521,,2018-05-18 21:00:00,2018,5,Friday,21,Part One,MAPLE ST,42.25562672,-71.12228109,"(42.25562672, -71.12228109)"
I182037840,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,E5,563,,2018-05-17 14:55:00,2018,5,Thursday,14,Part One,WASHINGTON ST,42.29044163,-71.12385832,"(42.29044163, -71.12385832)"
I182037710,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2, ,,2018-05-18 00:06:00,2018,5,Friday,0,Other,CEYLON ST,,,"(0.00000000, 0.00000000)"
I182037686,00724,Auto Theft,AUTO THEFT,B2, ,,2018-05-18 00:26:00,2018,5,Friday,0,Part One,,42.31689952,-71.07805727,"(42.31689952, -71.07805727)"
I182037686,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2, ,,2018-05-18 00:26:00,2018,5,Friday,0,Other,,42.31689952,-71.07805727,"(42.31689952, -71.07805727)"
I182037504,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C6,216,,2018-05-16 18:00:00,2018,5,Wednesday,18,Part One,W EIGHTH ST,42.33313016,-71.05145759,"(42.33313016, -71.05145759)"
I182037500,00724,Auto Theft,AUTO THEFT,D4, ,,2018-05-17 06:15:00,2018,5,Thursday,6,Part One,FENWAY,,,"(0.00000000, 0.00000000)"
I182037478,00724,Auto Theft,AUTO THEFT,E13,578,,2018-05-15 12:00:00,2018,5,Tuesday,12,Part One,CRANSTON ST,42.32117416,-71.10949062,"(42.32117416, -71.10949062)"
I182037382,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,D4,285,,2018-05-17 04:02:00,2018,5,Thursday,4,Part One,TREMONT ST,42.33640891,-71.08565039,"(42.33640891, -71.08565039)"
I182037370,00724,Auto Theft,AUTO THEFT,D4,618,,2018-05-17 00:45:00,2018,5,Thursday,0,Part One,HUNTINGTON AVE,42.34091586,-71.08771531,"(42.34091586, -71.08771531)"
I182037342,00724,Auto Theft,AUTO THEFT,C11,334,,2018-05-16 21:32:00,2018,5,Wednesday,21,Part One,COLEMAN ST,42.30916950,-71.06485555,"(42.30916950, -71.06485555)"
I182037227,00724,Auto Theft,AUTO THEFT,B2,308,,2018-05-14 23:00:00,2018,5,Monday,23,Part One,MUNROE ST,42.31857590,-71.08767243,"(42.31857590, -71.08767243)"
I182037114,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,282,,2018-05-17 21:00:00,2018,5,Thursday,21,Other,SAINT JAMES ST,42.32685450,-71.08619661,"(42.32685450, -71.08619661)"
I182037111,00724,Auto Theft,AUTO THEFT,D4,146,,2018-05-15 17:30:00,2018,5,Tuesday,17,Part One,FOLLEN ST,42.34534430,-71.08023887,"(42.34534430, -71.08023887)"
I182036914,00724,Auto Theft,AUTO THEFT,D4,172,,2018-05-15 14:30:00,2018,5,Tuesday,14,Part One,ALBANY ST,42.33592746,-71.07008836,"(42.33592746, -71.07008836)"
I182036901,00724,Auto Theft,AUTO THEFT,C6,207,,2018-05-14 23:15:00,2018,5,Monday,23,Part One,NORTHERN AVE,42.35320826,-71.04647140,"(42.35320826, -71.04647140)"
I182036861,00724,Auto Theft,AUTO THEFT,B2,182,,2018-05-11 18:00:00,2018,5,Friday,18,Part One,NORFOLK AVE,42.32503262,-71.06915744,"(42.32503262, -71.06915744)"
I182036799,00724,Auto Theft,AUTO THEFT,A1,84,,2018-05-12 20:00:00,2018,5,Saturday,20,Part One,PRINCE ST,42.36475392,-71.05469547,"(42.36475392, -71.05469547)"
I182036798,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C6,178,,2018-05-05 12:00:00,2018,5,Saturday,12,Part One,MASSACHUSETTS AVE,42.32856401,-71.06835343,"(42.32856401, -71.06835343)"
I182036794,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,168,,2018-05-15 06:54:00,2018,5,Tuesday,6,Other,HARRISON AVE,42.33790301,-71.07145236,"(42.33790301, -71.07145236)"
I182036791,00724,Auto Theft,AUTO THEFT,C11,340,,2018-05-14 17:30:00,2018,5,Monday,17,Part One,MOUNT IDA RD,42.30565517,-71.06472788,"(42.30565517, -71.06472788)"
I182036737,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,C11, ,,2018-05-14 23:25:00,2018,5,Monday,23,Part One,CENTRE ST,,,"(0.00000000, 0.00000000)"
I182036489,00724,Auto Theft,AUTO THEFT,E13,574,,2018-05-10 18:00:00,2018,5,Thursday,18,Part One,BROOKSIDE AVE,42.31262425,-71.10402770,"(42.31262425, -71.10402770)"
I182036415,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,270,,2018-05-13 15:00:00,2018,5,Sunday,15,Other,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.33395125, -71.07538939)"
I182036415,00724,Auto Theft,AUTO THEFT,D4,270,,2018-05-13 15:00:00,2018,5,Sunday,15,Part One,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.33395125, -71.07538939)"
I182036236,00724,Auto Theft,AUTO THEFT,C6,206,,2018-05-12 19:30:00,2018,5,Saturday,19,Part One,FAN PIER BLVD,42.35299368,-71.04601294,"(42.35299368, -71.04601294)"
I182036205,00724,Auto Theft,AUTO THEFT,E13,645,,2018-05-12 22:45:00,2018,5,Saturday,22,Part One,CENTRE ST,42.31265126,-71.11414509,"(42.31265126, -71.11414509)"
I182036173,00724,Auto Theft,AUTO THEFT,D4,620,,2018-05-12 18:30:00,2018,5,Saturday,18,Part One,MASSACHUSETTS AVE,42.34676463,-71.08747789,"(42.34676463, -71.08747789)"
I182036021,00724,Auto Theft,AUTO THEFT,C11,391,,2018-05-11 22:30:00,2018,5,Friday,22,Part One,WESTMORELAND ST,42.28448499,-71.05826201,"(42.28448499, -71.05826201)"
I182036000,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,B2,316,,2018-05-12 02:51:00,2018,5,Saturday,2,Part One,RUTHVEN ST,42.31302406,-71.09073569,"(42.31302406, -71.09073569)"
I182035944,00724,Auto Theft,AUTO THEFT,B2,263,,2018-05-11 00:05:00,2018,5,Friday,0,Part One,DUDLEY ST,42.32435506,-71.07440305,"(42.32435506, -71.07440305)"
I182035774,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),E13,569,,2018-05-11 12:30:00,2018,5,Friday,12,Other,WASHINGTON ST,42.30307413,-71.11081856,"(42.30307413, -71.11081856)"
I182035632,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2,286,,2018-05-10 20:50:00,2018,5,Thursday,20,Other,MELNEA CASS BLVD,42.33564200,-71.08707400,"(42.33564200, -71.08707400)"
I182035557,00724,Auto Theft,AUTO THEFT,C11,362,,2018-05-08 23:05:00,2018,5,Tuesday,23,Part One,WASHINGTON ST,42.29307537,-71.07183785,"(42.29307537, -71.07183785)"
I182035459,00724,Auto Theft,AUTO THEFT,C11,353,,2018-04-07 20:30:00,2018,4,Saturday,20,Part One,WILLIAM T MORRISSEY BLVD,42.29896518,-71.04944203,"(42.29896518, -71.04944203)"
I182035382,00724,Auto Theft,AUTO THEFT,E18,533,,2018-05-10 02:00:00,2018,5,Thursday,2,Part One,WESTINGHOUSE PLZ,42.24422964,-71.13251945,"(42.24422964, -71.13251945)"
I182035344,00724,Auto Theft,AUTO THEFT,B2,263,,2018-05-09 23:57:00,2018,5,Wednesday,23,Part One,BROOK AVE,42.32222277,-71.07397353,"(42.32222277, -71.07397353)"
I182035322,00724,Auto Theft,AUTO THEFT,, ,,2018-05-09 22:03:00,2018,5,Wednesday,22,Part One,ARBORWAY,42.31073736,-71.12204221,"(42.31073736, -71.12204221)"
I182035276,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),B2, ,,2018-05-09 18:49:00,2018,5,Wednesday,18,Other,FOREST,,,"(0.00000000, 0.00000000)"
I182035253,00706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,311,,2018-05-08 14:00:00,2018,5,Tuesday,14,Part One,SAVIN ST,42.31598547,-71.07986094,"(42.31598547, -71.07986094)"
I182035225,00727,Auto Theft,AUTO THEFT - LEASED/RENTED VEHICLE,E18,519,,2018-05-09 20:00:00,2018,5,Wednesday,20,Part One,RIVER ST,42.25649605,-71.12051010,"(42.25649605, -71.12051010)"
I182035076,00724,Auto Theft,AUTO THEFT,D14,796,,2018-05-05 10:40:00,2018,5,Saturday,10,Part One,COMMONWEALTH AVE,42.35034226,-71.12942937,"(42.35034226, -71.12942937)"
I182035036,00724,Auto Theft,AUTO THEFT,C11,362,,2018-05-09 00:06:00,2018,5,Wednesday,0,Part One,WASHINGTON ST,42.29307537,-71.07183785,"(42.29307537, -71.07183785)"
I182034875,00724,Auto Theft,AUTO THEFT,C6,223,,2018-05-05 13:00:00,2018,5,Saturday,13,Part One,E BROADWAY,42.33571838,-71.03025592,"(42.33571838, -71.03025592)"
I182034821,00724,Auto Theft,AUTO THEFT,C6,176,,2018-05-05 00:00:00,2018,5,Saturday,0,Part One,SOUTHAMPTON ST,42.33091640,-71.06415106,"(42.33091640, -71.06415106)"
I182034769,00724,Auto Theft,AUTO THEFT,B3,444,,2018-05-08 08:38:00,2018,5,Tuesday,8,Part One,ESMOND ST,42.29691612,-71.08363894,"(42.29691612, -71.08363894)"
I182034768,00724,Auto Theft,AUTO THEFT,B2,329,,2018-05-08 08:38:00,2018,5,Tuesday,8,Part One,DEVON ST,42.30927790,-71.07868791,"(42.30927790, -71.07868791)"
I182034755,00724,Auto Theft,AUTO THEFT,D4, ,,2018-05-08 04:13:00,2018,5,Tuesday,4,Part One,,,,"(0.00000000, 0.00000000)"
I182034709,00724,Auto Theft,AUTO THEFT,C6,211,,2018-05-07 21:00:00,2018,5,Monday,21,Part One,D ST,42.34014773,-71.04926779,"(42.34014773, -71.04926779)"
I182034620,00735,Auto Theft Recovery,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,210,,2018-05-07 15:28:00,2018,5,Monday,15,Other,D ST,42.34373929,-71.04499632,"(42.34373929, -71.04499632)"
I182034551,00724,Auto Theft,AUTO THEFT,D14,806,,2018-05-03 19:00:00,2018,5,Thursday,19,Part One,WESTERN AVE,42.36223947,-71.14174147,"(42.36223947, -71.14174147)"
